full_id,osm_id,osm_type,amenity,name,long,lat
n6039679858,"6039679858",node,school,Boro Razapur Solimia Dakhil Madrasha,89.780788,22.351889
n6039679859,"6039679859",node,school,Jamela Mohila Madrasha,89.780469,22.351200
n6039679860,"6039679860",node,school,Ayesha Siddikia Mohila Madrasha Orphanages,89.780252,22.350885
n6039679869,"6039679869",node,school,Razapur Bazar Mohamanio Hafizia Madrasha Orphanages,89.779315,22.338815
n6039679870,"6039679870",node,school,Razapur High School,89.830225,22.341617
n6039679871,"6039679871",node,school,Razapur High School,89.829504,22.341482
n6039679874,"6039679874",node,school,Radha Laxmi Junior Girls School,89.803357,22.385263
n6039679875,"6039679875",node,school,Razapur Yeasin Memorial Govt Primary School,89.801155,22.372469
n6039689176,"6039689176",node,school,Uttor Purba Shahamadar Govt Primary School,90.647925,22.733569
n6039689180,"6039689180",node,school,BRAC Pre Primary School,90.651659,22.733129
n6039689184,"6039689184",node,school,18 no Dakhin Gazipur Govt Primary School,90.646766,22.728183
n6039692187,"6039692187",node,school,Kachia Baghabari Dakhil Madrassa,90.643553,22.729685
n6039692189,"6039692189",node,school,92 No Kalianagar Govt Primary School,90.643187,22.729229
n6039692191,"6039692191",node,school,29 No Paschim Kachia school,90.641300,22.728517
n6039692194,"6039692194",node,school,Hafizia Madrassa in front of Kala Mia,90.644084,22.724886
n6039692195,"6039692195",node,school,26 no Murad Sobullah Govt Primary School,90.643899,22.724569
n6039692197,"6039692197",node,school,Poranganj High School 1911,90.638521,22.723594
n6048428817,"6048428817",node,school,Hossainpu Pilot Girls High School,90.654206,24.419711
n6050688947,"6050688947",node,school,Zazira High School,90.439620,23.633381
n6050821561,"6050821561",node,school,Baghapur High School & College,90.357429,23.658515
n6051444446,"6051444446",node,school,Khilpara Government Primary School,90.459922,23.532386
n6052187422,"6052187422",node,school,Doleshwar Govt Primary School,90.439442,23.670918
n6053983599,"6053983599",node,school,Monija Rahman Girls High School,90.422628,23.703986
n6056511229,"6056511229",node,school,Kashipur Kadam Ali Government Primary School,90.479447,23.609670
n6056997434,"6056997434",node,school,Directions East Chandana Primary School,90.391405,23.981402
n6061147604,"6061147604",node,school,Betka Union High School,90.455461,23.540072
n6061147605,"6061147605",node,school,Dakshin Betka Government Primary School,90.452545,23.534235
n6062653389,"6062653389",node,school,Shahjalal Upashahar High School,91.888890,24.889194
n6062659097,"6062659097",node,school,Blue Bird School And College,91.859146,24.904576
n6062978726,"6062978726",node,school,Osmani Medical High School,91.863400,24.901861
n6063293468,"6063293468",node,school,কাজী জালালউদ্দিন বালিকা উচ্চ বিদ্যালয়,91.879988,24.901952
n6063424174,"6063424174",node,school,Police Lines High School,91.862065,24.900463
n6067844459,"6067844459",node,school,Bornomala City Academy,91.852466,24.905477
n6068110577,"6068110577",node,school,Sylhet cadet college,91.869485,24.948353
n6068395625,"6068395625",node,school,Apscl প্রশিক্ষণ কেন্দ্র বালক হল,91.012079,24.041962
n6070041951,"6070041951",node,school,Rafiqul Islam Khan School and College,90.474805,23.694562
n6076923934,"6076923934",node,school,Algibazar High School,90.664474,23.096532
n6087231218,"6087231218",node,school,Char Vulaising High School,90.514783,22.201317
n6087231219,"6087231219",node,school,South Char Gulia Primary School,90.517890,22.195289
n6087231220,"6087231220",node,school,Churguni Govt. Primary School,90.520464,22.200704
n6087231222,"6087231222",node,school,Guli Awlia Primary School,90.524426,22.208698
n6087231227,"6087231227",node,school,44no Guli Auliapur Govt Primary School,90.534111,22.214876
n6087231228,"6087231228",node,school,6 No Moddha Jouta Govt Primary School,90.531448,22.223878
n6087231229,"6087231229",node,school,4no Ward Iftedayi Madrasha,90.545671,22.228724
n6087231234,"6087231234",node,school,Jouta Bazar Hafijia Kowmia Dakhil Madrasha,90.533270,22.234216
n6087231239,"6087231239",node,school,Amena Khatun Mohila Madrasha,90.530155,22.236363
n6087231240,"6087231240",node,school,Rangopaldi Primary School,90.506323,22.231020
n6087231245,"6087231245",node,school,North Rangopaldi Adorsho Primary School,90.483482,22.231432
n6087231246,"6087231246",node,school,North West Rangopaldi Primary School,90.474204,22.229737
n6087231247,"6087231247",node,school,North East Ronogopaldi Govt. Primary School,90.496466,22.226280
n6087231252,"6087231252",node,school,Ronogopaldi Dakhil Madrasha,90.493847,22.222104
n6087231257,"6087231257",node,school,Tolimul Quran Dakhil Madrasha,90.494091,22.221939
n6087231262,"6087231262",node,school,Tolimul Quran Dakhil Madrasha,90.494196,22.221995
n6087231267,"6087231267",node,school,Rangopaldi Govt. Primary School,90.486574,22.223569
n6087231272,"6087231272",node,school,Guli Govt Primary School,90.486467,22.218645
n6087231278,"6087231278",node,school,140 no Mowjar char Govt Primary School,90.495957,22.213906
n6087231283,"6087231283",node,school,2 No Ward Govt. Primary School,90.488133,22.199209
n6087231284,"6087231284",node,school,69 No Moddha Jouta Govt Primary School,90.484328,22.190573
n6087231689,"6087231689",node,school,97 No Ronogopaldi Govt Primary School,90.494540,22.186650
n6087411560,"6087411560",node,school,Nishanbaria Primary School,89.754857,22.417540
n6087411561,"6087411561",node,school,287 no Jomirtola Primary School,89.786689,22.427324
n6087411562,"6087411562",node,school,223 no Boroitola Guatola Government Primary School,89.788739,22.406783
n6087411563,"6087411563",node,school,"South Jomirtola Guatola Government Primary School, 84 no",89.794704,22.420401
n6087411564,"6087411564",node,school,"Riyaj Uddin Government Primary School, 257 no",89.780343,22.394345
n6087411565,"6087411565",node,school,"South Hogolpati Guatola Khotejan Primary School, 180 no",89.755522,22.418512
n6087411566,"6087411566",node,school,"North Vashandol Primary School, 254 no",89.754417,22.417307
n6087411567,"6087411567",node,school,"Government Primary school cum Cyclone center, 99 no",89.752783,22.418571
n6087411568,"6087411568",node,school,HVS Hazi Noor Uddin Dakhil Madrasa,89.752357,22.418646
n6087411569,"6087411569",node,school,Hogolpati Secondary School,89.750469,22.414718
n6087411570,"6087411570",node,school,"Umajuri Government Primary School, 106 no B",89.756348,22.403947
n6087411571,"6087411571",node,school,Rupchad Government Primary School,89.749975,22.407557
n6087411572,"6087411572",node,school,Gulishakhali Rafiq Smrity Primary School,89.742666,22.394823
n6087411573,"6087411573",node,school,West Amorbunia Non Governmental Primary School,89.732358,22.408817
n6087481690,"6087481690",node,school,96 No Charborhan Govt. Primary School,90.549713,22.149950
n6087481692,"6087481692",node,school,4 No Ward Char-Borhan Rejaul Non-govt. Primary School,90.558280,22.149485
n6087481693,"6087481693",node,school,4 No Warder Cyclone Center Cum Govt. Primary School,90.561853,22.148867
n6087481694,"6087481694",node,school,Maddha-Char Borhan Secondary School,90.561900,22.150253
n6087481695,"6087481695",node,school,127 No Char-Borhan Govt. Primary School,90.560493,22.159246
n6087481696,"6087481696",node,school,Uttar Char Borhan Govt. Primary School,90.569795,22.159233
n6087481697,"6087481697",node,school,126 No Charborhan 5 No Kit A: Govt. Primary School,90.568433,22.168660
n6087481699,"6087481699",node,school,Dakkhin Char-Shahjalal Govt. Primary School,90.580061,22.180081
n6087481700,"6087481700",node,school,Char-Shahajalal Adarsha Govt. Primary School,90.579499,22.180433
n6087481709,"6087481709",node,school,Char-Shahajalal Govt. Primary School,90.583271,22.196947
n6087481710,"6087481710",node,school,Uttar Char-Shahajalal Govt. Primary School,90.583845,22.198891
n6087481711,"6087481711",node,school,Char-Borhan Govt. Primary School,90.558583,22.241410
n6088107385,"6088107385",node,school,Banishanta Hedati Atimkhana,89.576785,22.453667
n6088107386,"6088107386",node,school,Sent Joseph's Primary School Cyclone Center,89.579585,22.450628
n6088107387,"6088107387",node,school,Dongmari vojonkhali Gov. Primary School,89.571069,22.447140
n6088107388,"6088107388",node,school,Green Education Center,89.558893,22.444614
n6088107389,"6088107389",node,school,Khajuria Bina Pani Gov. Primary School,89.554322,22.451200
n6088107391,"6088107391",node,school,Talukdr Faruk High School,89.554488,22.456629
n6088107392,"6088107392",node,school,Purbo Khajuria Gov. Primary School,89.554499,22.459891
n6088107393,"6088107393",node,school,Pashchim Banishanta Gov. primary School,89.567303,22.462169
n6088107394,"6088107394",node,school,Amtola Dolito School,89.583824,22.461795
n6088107401,"6088107401",node,school,Amtola Banishanta Gov. Primary School,89.582090,22.466603
n6088107402,"6088107402",node,school,Amtola Banishanta High School,89.582081,22.467550
n6088107403,"6088107403",node,school,Dangmari Bishonath Gov. Primry School,89.541908,22.473495
n6088107404,"6088107404",node,school,Banishant Gov. Primary Schools,89.557570,22.475738
n6088107405,"6088107405",node,school,Uttar Amtola Gov. Primary School,89.576753,22.477944
n6088107406,"6088107406",node,school,ZKNADS Gov. Primary School,89.580851,22.490555
n6088107407,"6088107407",node,school,Loudob Banishanta Gov. Primary School,89.564211,22.490788
n6088107408,"6088107408",node,school,Loudor Banishanta High School,89.564510,22.491350
n6088345649,"6088345649",node,school,Gora Dongmari Forest Gov. Primary School,89.584400,22.441879
n6089225906,"6089225906",node,school,Char Gunia Hafijia Madrasha,90.515798,22.192272
n6096318598,"6096318598",node,school,Madrasah,90.029883,21.988806
n6096318599,"6096318599",node,school,Madrasah,90.028074,22.001761
n6096318601,"6096318601",node,school,KG School,90.027964,22.001805
n6096318602,"6096318602",node,school,Secondary School,90.025968,22.002875
n6096318603,"6096318603",node,school,Madrasah,90.020969,22.000653
n6096318605,"6096318605",node,school,,90.004052,22.005854
n6096318606,"6096318606",node,school,Non Reg. School,90.008886,21.996821
n6096318607,"6096318607",node,school,Madrasah,90.041277,22.029867
n6096318608,"6096318608",node,school,Madrsha,90.026822,22.026525
n6096318609,"6096318609",node,school,,89.996612,22.029645
n6096318610,"6096318610",node,school,Madrasa,89.994198,22.033141
n6096318611,"6096318611",node,school,,90.001383,22.033267
n6096318612,"6096318612",node,school,,90.009212,22.036048
n6096318613,"6096318613",node,school,Secondary School,90.036426,22.024418
n6096318614,"6096318614",node,school,Primary school+Mosque,90.025044,22.035465
n6096318615,"6096318615",node,school,,90.024109,22.035451
n6096318616,"6096318616",node,school,Primary school plus tubewell,90.030738,22.051143
n6096318617,"6096318617",node,school,School cum cyclone center,90.047332,22.059622
n6096318618,"6096318618",node,school,Madrasa,90.042280,22.072392
n6098342073,"6098342073",node,school,Dokkhin Digholdi Masuma Khanom Girls Dakhil Madrassa,90.657782,22.585537
n6098342074,"6098342074",node,school,Bangla bazar cadet academy,90.657206,22.585539
n6098342075,"6098342075",node,school,Kaji bari gono sikkha kendro,90.648028,22.590195
n6098342076,"6098342076",node,school,Dokhin digholdi eidgha Primary school vacant building.,90.650047,22.591398
n6098342077,"6098342077",node,school,Dokhin digholdi eidgha Govt. primary school and cyclone centre,90.649878,22.591339
n6098342078,"6098342078",node,school,77 No. Baliarhat Govt. Primary School,90.640479,22.597656
n6098342079,"6098342079",node,school,Old baliarhat Govt. Primary School and cyclone centre (vacant),90.640638,22.597673
n6098342080,"6098342080",node,school,Baliarhat Jonior High School (Vacant),90.641214,22.598203
n6098342081,"6098342081",node,school,Dokhin Baliea kowmi madrassa,90.637911,22.591196
n6098342082,"6098342082",node,school,Mredha bari non govt. primary school,90.629327,22.589407
n6098342083,"6098342083",node,school,Modho pochim baliea Aliya Madrassa,90.630515,22.597275
n6098342084,"6098342084",node,school,Modho pochim baliea Dakhil Madrassa,90.630338,22.597498
n6098342986,"6098342986",node,school,Rabyea khatun hafiji Madrasa,90.625118,22.598864
n6098342987,"6098342987",node,school,Modho Paschim Balia Govt. Primary School,90.624705,22.598800
n6098342988,"6098342988",node,school,"Cluster Village Primary school, Vacant",90.616317,22.602791
n6098350503,"6098350503",node,school,South Saidpur Nurullah Government Primary school,90.745316,22.576685
n6098350504,"6098350504",node,school,Maktab of Ahmedullah Maolana,90.742229,22.576111
n6098350505,"6098350505",node,school,61 no Shukdeb Govt. Primary School.,90.740990,22.575761
n6098350506,"6098350506",node,school,Moktob beside Talpata jame mosque.,90.746432,22.572725
n6098350508,"6098350508",node,school,Moktob of Bokter house,90.729357,22.578075
n6098350510,"6098350510",node,school,Abandoned building of 45 n. Borodholi government primary school,90.743098,22.568920
n6098350511,"6098350511",node,school,"Ebtedaee Darul Ulum Madrasa , Char Shuvi",90.742001,22.568277
n6098350512,"6098350512",node,school,Maktab beside Sahjahan Kerani house,90.738297,22.566877
n6098350513,"6098350513",node,school,Moktob in front of Mahajon house,90.737117,22.566924
n6098350514,"6098350514",node,school,Vacant school building,90.745708,22.563200
n6098350515,"6098350515",node,school,4 no Char Shuvi junior high school.,90.745462,22.563401
n6098350516,"6098350516",node,school,Moktob Meanudin house.,90.737341,22.564010
n6098350517,"6098350517",node,school,39 no. Choto Doli govt.primary school and cyclon shelter,90.731264,22.567323
n6098350518,"6098350518",node,school,Moktob patowary house.,90.743205,22.563430
n6098350519,"6098350519",node,school,Talukder para nurani hafeji Madrasa,90.741955,22.561766
n6098350521,"6098350521",node,school,Rohima khanom Hefzo khana,90.730881,22.575250
n6098350522,"6098350522",node,school,Hazi S M govt. primary school and cyclon shelter,90.730529,22.573359
