full_id,osm_id,osm_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,email,name,phone,url,addr:state,website,type,wikimapa:author,opening_hours,addr:suburb,denomination,religion,wheelchair,IPP:BAIRRO,IPP:CHAVE,IPP:CODATIVIDA,IPP:CODBAIRRO,IPP:COD_INEP,IPP:COD_SMA,IPP:CRE,IPP:DESIGNACAO,IPP:ENDNOVO,IPP:FLG_VALIDA,IPP:OBS,IPP:ENDERECO,IPP:TELEFONES,fee,operator,operator:type,building,addr:housename,historic,suburb,alt_name,start_date,school,sport,barrier,entrance,description,short_name,phone:2,level,official_name,school_type,bicycle,foot,addr:place,fax,office,display,support,visibility,bicycle_parking,capacity,covered,pt:bicycle_parking,access,natural,wikidata,wikipedia,name:en,name:pt,language,addr:unit,loc_name,education,min_age,layer,parking,internet_access,internet_access:fee,grades,survey:date,x,y
n823950041,"823950041",node,,,,,,school,,Escola Municipal Grandjean de Montigny,,,,,,,,,,,,Pavuna,"11420","0","114","33087091","011420","06","0625017",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11420&cmd=load,S,,"Pça. dos Ucranianos, S/Nº  ",3339-4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3739681000,-22.8139023000
n823950042,"823950042",node,,,,,,school,,Creche Municipal Carlos Drummond de Andrade,,,,,,,,,,,,Penha,"18621","0","043","33122822","018621","04","0411601",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18621&cmd=load,S,Tel: 2562-0136,RUA TAPEROA308,2562-0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2877862000,-22.8438562000
n823950044,"823950044",node,,,,,,school,,Escola Municipal Nerval de Gouveia,,,,,,,,,,,,Ramos,"11272","0","041","33069328","011272","04","0410010",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11272&cmd=load,,,"Estr. Engenho da Pedra, 528  ",2560-3238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2538247000,-22.8451387000
n823950046,"823950046",node,,,"1496",,Avenida Dom Hélder Câmara,school,,Escola Municipal Bricio Filho,+55-21-22816294,,,,,,,,,,,Jacaré,"11488","0","051","33066213","011488","03","0312007",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11488&cmd=load,N,"A localização correta é Av. D Helder Camara, 1496, Jacaré não pertence à 1ª CRe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2510098000,-22.8846061000
n823950048,"823950048",node,,,,,,school,,Escola Municipal Vivaldo Ramos de Vasconcelos,,,,,,,,,,,,Paciência,"11170","0","148","33085137","011170","10","1019006",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11170&cmd=load,S,,"Rua Antonio Patrocínio Fernandes, S/Nº  ",2409-7120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6401653000,-22.9211765000
n823950049,"823950049",node,,,,,,school,,Creche Municipal da Comunidade do Jacarezinho,,,,,,,,,,,,Jacarezinho,"19110","0","155","33147353","019110","03","0328604",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=19110&cmd=load,S,Tel: 2228-1831,TRAVESSA DO COMERCIOS/N,2228-1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2634041000,-22.8886051000
n823950050,"823950050",node,,,,,,school,,Creche Municipal Professor Rogério Pedro Batista,,,,,,,,,,,,Acari,,"0","111",,,"06","0625616",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,,,"Rua Cristóvão Xavier Lopes, 120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3523394000,-22.8254897000
n823950051,"823950051",node,,,,,,school,,Ciep Anton Makarenko,,,,,,,,,,,,Costa Barros,"11623","0","113","33086478","011623","06","0625206",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11623&cmd=load,S,,"Estr. de Botafogo, S/Nº  ",2474-2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3689407000,-22.8215556000
n823950054,"823950054",node,Rio de Janeiro,,"774",,Rua Visconde de Niterói,school,,Creche Municipal Nação Mangueirense,,,,,,,,Mangueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2395200000,-22.9053665000
n823950055,"823950055",node,Rio de Janeiro,BR,,,Praça Ibaé,school,,Escola Municipal Doutor Mário Augusto Teixeira de Freitas,+55-21-22013448,,,,,,,,,,,Engenho Novo,"11850","0","061","33072680","011850","03","0313008",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11850&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2634270000,-22.9123848000
n823950058,"823950058",node,Rio de Janeiro,,"3416",,Avenida Pastor Martin Luther King,school,,Escola Municipal Eurico Salles,+55-21-22890148,,,,,,,Engenho da Rainha,,,,Engenho Da Rainha,"10904","0","055","33072710","010904","03","0312031",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10904&cmd=load,S,,,,,Prefeitura do Rio de Janeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2975155000,-22.8672881000
n823950059,"823950059",node,Rio de Janeiro,BR,"302",,Rua Homem de Melo,school,,Escola Municipal Almirante Barroso,+55-21-22386214,,,,,,,,,,,Tijuca,"10852","0","033","33066965","010852","02","0208008",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10852&cmd=load,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2390686000,-22.9342865000
n823950061,"823950061",node,,,"1614",,Avenida Brás de Pina,school,,Escola Municipal Grécia,+55-21-33915972,,,,,,,,,,,Brás de Pina,"11355","0","045","33070113","011355","04","0411020",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11355&cmd=load,S,Bairro Vila da Penha,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3126794000,-22.8376751000
n823950063,"823950063",node,,,,,,school,,Escola Municipal Coronel Assunção,,,,,,,,,,,,Olaria,"11281","0","042","33069204","011281","04","0410019",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11281&cmd=load,S,,"Rua Paranapanema, 1.001  ",2590-3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2726688000,-22.8494005000
n823950064,"823950064",node,,,,,,school,,Escola Municipal Luiz Cesar Sayão Garcez,,,,,,,,,,,,Olaria,"11285","0","042","33069301","011285","04","0410023",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11285&cmd=load,,,"Rua Paranapanema, 1.055  ",2270-9884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2736614000,-22.8485434000
n823950066,"823950066",node,,,"40",,Rua Aveiros,school,,Escola Municipal Luxemburgo,+55-21-24731309,,,,,,,,,,,Irajá,"10925","0","076","33074518","010925","05","0514014",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10925&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3162972000,-22.8228920000
n823950069,"823950069",node,,,,,,school,,Escola Municipal Professora Flávia dos Santos Soares,,,,,,,,,,,,Paciência,"11207","0","148","33084971","011207","10","1019043",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11207&cmd=load,S,,"Rua Eudaldo Gomes da Silva, S/Nº  ",3395-3247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6534784000,-22.9140398000
n823950074,"823950074",node,Rio de Janeiro,,,,Rua Severiano das Chagas,school,,Escola Municipal Professor Darcy Araújo de Miranda,+55 21 33953558,,,,,,,Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6797638000,-22.9161662000
n823950077,"823950077",node,,,,,,school,,Escola Municipal Dom Meinrado,,,,,,,,,,,,Campo Grande,"11107","0","144","33082804","011107","09","0918024",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11107&cmd=load,S,,"Rua Adelmar Tavares, S/Nº",2413-3233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5497070000,-22.9104993000
n823950078,"823950078",node,Rio de Janeiro,,"187",20930-060,Rua Ébano,school,,Escola Municipal Alice do Amaral Peixoto,+55 21 3895-8645,,,,,,,Benfica,,,,Benfica,"11472","0","012","33066205","011472","01","0107013",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11472&cmd=load,S,,"Rua Ébano, 187",2580-6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2362437000,-22.8895870000
n823950080,"823950080",node,Rio de Janeiro,BR,"109",,Rua Cirne Maia,school,,Classe em Cooperação Nossa Senhora de Pompéia,+55-21-25958732,,,,,,,,,,,Cachambi,"11827","0","065","33073040","011827","03","0313031",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11827&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2804759000,-22.8921920000
n823950083,"823950083",node,,,"237",,Rua Pequeri,school,,Escola Municipal Ministro Plínio Casado,+55-21-24854305,,,,,,,,,,,Brás De Pina,"11352","0","045","33070717","011352","04","0411023",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11352&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2938508000,-22.8348190000
n823950084,"823950084",node,Rio de Janeiro,BR,"153",,Rua Ernesto de Souza,school,,Escola Municipal Epitácio Pessoa,+55-21-22389290,,,,,,,,,,,Andaraí,"10886","0","037","33068259","010886","02","0209020",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10886&cmd=load,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2510385000,-22.9297605000
n823950088,"823950088",node,Rio de Janeiro,BR,"3732",,Avenida Dom Hélder Câmara,school,,Escola Municipal Del Castilho,+55-21-25813699,,,,,,,,,,,Del Castilho,"10910","0","053","33072400","010910","03","0312038",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10910&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2704183000,-22.8805694000
n823950089,"823950089",node,,,,,,school,,Classe em Cooperação Casa São Roque,,,,,,,,,,,,Méier,,"0","063","33141240",,"03","0313017",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,,,"Rua Visconde de Tocantins, 34",2201-9395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2805180000,-22.8970372000
n823950090,"823950090",node,,,,,Rua Marechal Marciano,school,,Escola Municipal General Tasso Fragoso,+55-21-33314705,,,,,,,,,,,Bangu,"11075","0","141","33080470","011075","08","0817075",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11075&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4514601000,-22.8690450000
n823950091,"823950091",node,,,"46",,Rua Cinco Rios,school,,Escola Municipal Armando Fajardo,+55-21-24851422,,,,,,,,,,,Cordovil,"11340","0","046","33070431","011340","04","0431010",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11340&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2942257000,-22.8180179000
n823950092,"823950092",node,,,,,,school,,Centro de Desenvolvimento de Educação Integrada Amalia Fernandez Conde,,,,,,,,,,,,Santa Teresa,"15972","0","014","33168806","015972","01","0123701",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=15972&cmd=load,,,"Rua Almirante Alexandrino, 3.286 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2013440000,-22.9352723000
n823950093,"823950093",node,Rio de Janeiro,BR,"51",,Rua Leopoldino de Oliveira,school,,Escola Municipal Luís Carlos da Fonseca,+55-21-33918036,,,,,,,,,,,Madureira,"11000","0","083","33076227","011000","05","0515056",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11000&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3356583000,-22.8656567000
n823950103,"823950103",node,,,,,,school,,Escola Municipal Tenente Antônio João,,,,,,,,,,,,Cidade Universitária,"11297","0","105","33086206","011297","04","0420030",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11297&cmd=load,S,,Cidade Universitária - S/Nº  ,2590-4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2187720000,-22.8599054000
n823950108,"823950108",node,Rio de Janeiro,,"166",,Rua Guimarães Rosa,school,,Escola Municipal Professor Albert Einstein,+55 21 2438-0529,,,,,,,Barra da Tijuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3834333000,-23.0031485000
n823950112,"823950112",node,Rio de Janeiro,BR,"105",,Rua Ibiá,school,,Escola Municipal Aspirante Carlos Alfredo,+55-21-24502068,,,,,,,,,,,Turiaçú,"11005","0","085","33075999","011005","05","0515061",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11005&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3445920000,-22.8608586000
n823950118,"823950118",node,,,,,,school,,Escola Municipal Alberto Nepomuceno,,,,,,,,,,,,Cosmos,"11093","0","147","33082553","011093","09","0918008",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11093&cmd=load,S,,"Rua Dom Irineu Joffly, S/Nº  ",3409-0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6075301000,-22.9147113000
n823950119,"823950119",node,,,,,,school,,Escola Municipal Bernardo de Vasconcellos,,,,,,,,,,,,Penha,"11372","0","043","33070458","011372","04","0411002",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11372&cmd=load,,,"Pça. Santa Rosalia, 100  ",2560-8590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2840488000,-22.8456413000
n823950121,"823950121",node,,,,,,school,,Creche Municipal Leuza Marins Novaes S. Santos,,,,,,,,,,,,Santa Cruz,"18709","0","149","33137030","018709","10","1019618",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18709&cmd=load,S,,RUA MANOEL LORENCO DOS SANTOSS/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.7017601000,-22.9050175000
n823950130,"823950130",node,,,,,,school,,Creche Municipal Josepha Ferreira da Costa,,,,,,,,,,,,Guaratiba,"39748","0","151","33158169","039748","10","1026604",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=39748&cmd=load,S,,Rua Caminho do Areal - Largo do Corrêa s/nº ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5826412000,-22.9547388000
n823950133,"823950133",node,,,,,,school,,Escola Municipal São Domingos,,,,,,,,,,,,Del Castilho,"11494","0","053","33073236","011494","03","0312013",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11494&cmd=load,S,,"Pça. Confederação Suíça, S/Nº  ",2281-5953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2752226000,-22.8799096000
n823950136,"823950136",node,,,,,Rua Poço Central,school,,Escola Municipal Ministro Lafayette de Andrade,+55-21-24851377,,,,,,,,,,,Cordovil,"11335","0","046","33070695","011335","04","0431014",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11335&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2928682000,-22.8175317000
n823950144,"823950144",node,,,,,Rua Irapó,school,,Escola Municipal Gustavo Armbrust,+55-21-25955404,,,,,,,,,,,Inhaúma,"11501","0","054","33072787","011501","03","0312020",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11501&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2751642000,-22.8743491000
n823950150,"823950150",node,,,,,,school,,Escola Municipal Alziro Zarur,,,,,,,,,,,,Pavuna,"11435","0","114","33086869","011435","06","0625032",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11435&cmd=load,S,,"Rua Dores de Turvo, 90  ",3339-4321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3789560000,-22.8173565000
n823950163,"823950163",node,,,"8666",,Avenida Brasil,school,,Ciep Leonel de Moura Brizola,+55 21 2260-2070,,,,,,,Maré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2534200000,-22.8395886000
n823950170,"823950170",node,,,,,Rua Maciel Pinheiro,school,,Escola Municipal Mário Casasanta,+55-21-33311575,,,,,,,,,,,Magalhães Bastos,"11957","0","138","33080771","011957","08","0833016",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11957&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4168897000,-22.8742489000
n823950171,"823950171",node,,,,,,school,,Escola Municipal Pernambuco,,,,,,,,,,,,Maria Da Graça,"11492","0","052","33073112","011492","03","0312011",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11492&cmd=load,S,,"Rua Conde de Azambuja, 579  ",2261-9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2624948000,-22.8841020000
n823950180,"823950180",node,Rio de Janeiro,BR,"28",,Praça 15 de Novembro,school,,Escola Municipal Evangelina Duarte Batista,+55-21-33907831,,,,,,,,,,,Marechal Hermes,"10973","0","090","33076090","010973","05","0515028",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10973&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3729003000,-22.8629990000
n823950185,"823950185",node,,,,,,school,,Escola Municipal Professor Paulo Freire,,,,,,,,,,,,Maré,"18968","0","157","33146071","018968","04","0430009",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18968&cmd=load,S,,"Avenida Bento Ribeiro Dantas, Vila Pinheiros",3881-6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2393047000,-22.8649165000
n823950189,"823950189",node,Rio de Janeiro,,"310",,Rua Aricanga,school,,,+55 21 2453-3194,,,,,,,Vila Valqueire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3681780000,-22.8820087000
n823950195,"823950195",node,,,,,,school,,Creche Municipal Mário Lombardi,,,,,,,,,,,,Campo Grande,"18724","0","144","33095973","018724","09","0918611",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18724&cmd=load,S,,RUA GONCALVES DO CEUS/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6049162000,-22.8835135000
n823950197,"823950197",node,,,,,,school,,Escola Municipal Brasil,,,,,,,,,,,,Olaria,"11283","0","042","33069158","011283","04","0410021",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11283&cmd=load,,,"Rua André Azevedo, S/Nº  ",2561-1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2607896000,-22.8432663000
n823950210,"823950210",node,,,,,,school,,Escola Municipal Senegal,,,,,,,,,,,,Riachuelo,"11798","0","059","33073260","011798","03","0313501",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11798&cmd=load,S,,"Rua Vitor Meireles, 161  ",2501-2166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2579142000,-22.9033009000
n823950220,"823950220",node,,,,,,school,,Escola Municipal Presidente Café Filho,,,,,,,,,,,,Bangu,"11067","0","141","33076332","011067","08","0817067",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11067&cmd=load,S,,"Rua Costa Junior, S/Nº  ",2405-4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4930616000,-22.8524806000
n823950221,"823950221",node,,,,,,school,,Escola Municipal Padre Manuel da Nóbrega,,,,,,,,,,,,Ramos,"11269","0","041","33069360","011269","04","0410007",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11269&cmd=load,S,,"Rua Professor Lacê, 437 Fundos  ",2590-1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2642071000,-22.8571492000
n823950235,"823950235",node,,,"643",,Rua Belchior da Fonseca,school,,Escola Municipal Deborah Mendes de Moraes,+55-21-24171237,,,,,,,,,,,Pedra De Guaratiba,"11769","0","153","33082790","011769","10","1026016",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11769&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6387998000,-23.0014285000
n823950239,"823950239",node,Rio de Janeiro,,"633",20921-270,Rua Ricardo Machado,school,,Escola Municipal João de Camargo,+55 21 3895-8637,,,,,,,Vasco da Gama,,,,Vasco da Gama,"11465","0","159","33066299","011465","01","0107005",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11465&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2301321000,-22.8902854000
n823950257,"823950257",node,,,,,,school,,Escola Municipal Motorista Paschoal André,,,,,,,,,,,,Pavuna,"11437","0","114","33088284","011437","06","0625034",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11437&cmd=load,S,Escola demolida em processo de reconstrução,"Praça Soldado Ruben Galvão, S/Nº  ",2455-6584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3775068000,-22.8200786000
n823950271,"823950271",node,,,,,,school,,Escola Municipal Ribeiro Couto,,,,,,,,,,,,Paciência,"11198","0","148","33085072","011198","10","1019034",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11198&cmd=load,S,,"Estr. Urucânia, 936  ",2409-6601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6422141000,-22.9176805000
n823950282,"823950282",node,,,"58",,Rua Marques de Aguiar,school,,Escola Municipal Maria das Dores Negrão,+55-21-24894176,,,,,,,,,,,Osvaldo Cruz,"10962","0","088","33076235","010962","05","0515017",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10962&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3554603000,-22.8706182000
n823950471,"823950471",node,,,"74",,Rua Padre Juvenal,school,,Escola Municipal Pedro Bruno,+55-21-33970275,,,,,,,,,,,Paquetá,"11548","0","013","33086443","011548","01","0121002",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11548&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1098598000,-22.7535380000
n823950538,"823950538",node,Rio de Janeiro,BR,"29",,Praça Carlos Toledo,school,,Escola Municipal Oswaldo Aranha,+55-21-24717435,,,,,,,,,,,Rocha Miranda,"10950","0","086","33074631","010950","05","0515005",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10950&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3435478000,-22.8514368000
n823950565,"823950565",node,,,,,,school,,Escola Municipal Thomé de Souza,,,,,,,,,,,,Senador Camará,"11042","0","142","33081204","011042","08","0817042",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11042&cmd=load,S,,"Rua Yalta, 60  ",2403-6103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4846271000,-22.8792462000
n823950612,"823950612",node,,,,,,school,,Escola Municipal Francisco Caldeira de Alvarenga,,,,,,,,,,,,Paciência,"11201","0","148","33084696","011201","10","1019037",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11201&cmd=load,S,,"Rua Issami Nakamura Okamo, S/Nº - Urucânia",3395-3417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6514035000,-22.9130964000
n823950806,"823950806",node,,,,,,school,,Escola Municipal Mafalda Teixeira de Alvarenga,,,,,,,,,,,,Campo Grande,"11109","0","144","33083070","011109","09","0918026",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11109&cmd=load,S,,"Rua José Francisco de S. Porto, S/Nº - Rio da Prata",3394-5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5357185000,-22.9091899000
n823950846,"823950846",node,Rio de Janeiro,BR,"370",,Rua Antonio Basílio,school,,Escola Municipal Laudimia Trotta,+55-21-25705447,,,,,,,,,,,Tijuca,"10847","0","033","33067139","010847","02","0208003",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10847&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2379311000,-22.9268545000
